Subaward Report ID,Prime PIID,Builder,Original Candidate Hulls,Timing Candidate Hulls,Timing Candidate Count,Candidate Stages,Stage Consensus Flag,Narrowing Result,Lifecycle Confidence,Lifecycle Attribution Scope,Assigned Hull
21030799,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030800,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030801,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030802,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030803,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030804,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030805,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030806,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030807,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030808,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030809,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030810,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030812,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030813,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030814,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030815,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030816,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030817,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030818,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030819,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030820,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030821,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030822,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030823,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030825,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030826,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030827,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030828,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030829,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030830,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030831,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030832,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030833,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030834,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030835,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030836,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030837,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030841,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030842,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030846,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030847,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030848,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030849,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030850,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030851,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030855,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030856,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030857,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030858,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030859,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030860,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21030861,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030862,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030863,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030864,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030867,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030869,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030870,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030871,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030872,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030873,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030874,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030875,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030876,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030877,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030878,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030879,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030880,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030881,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030883,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030884,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030885,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030886,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030887,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030888,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030889,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030890,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030891,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030892,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030893,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030894,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030896,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030898,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030902,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030903,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21030904,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
