Subaward Report ID,Prime PIID,Original Hull Confidence,Candidate Hull,Builder,Subaward Date,Candidate Hull Stage on Date,Window Match Flag,Date Source Confidence,Lifecycle Confidence,Include as Timing Candidate?,Reason
21030587,N0002418C2307,D,DDG 139,HII-Ingalls,2019-12-06,Long-lead,FALSE,Projected,Low,FALSE,Dec 2019 too early for DDG 139 (> 48 mo before fab start) - excluded
21030588,N0002418C2307,D,DDG 128,HII-Ingalls,2019-12-16,Long-lead,TRUE,Actual,Low,TRUE,Dec 2019 in DDG 128 long-lead window (before fabrication start)
21030588,N0002418C2307,D,DDG 129,HII-Ingalls,2019-12-16,Long-lead,TRUE,Projected,Low,TRUE,Dec 2019 in DDG 129 long-lead window (before fabrication start)
21030588,N0002418C2307,D,DDG 131,HII-Ingalls,2019-12-16,Long-lead,TRUE,Projected,Low,TRUE,Dec 2019 in DDG 131 long-lead window (before fabrication start)
21030588,N0002418C2307,D,DDG 133,HII-Ingalls,2019-12-16,Long-lead,TRUE,Projected,Low,TRUE,Dec 2019 in DDG 133 long-lead window (before fabrication start)
21030588,N0002418C2307,D,DDG 135,HII-Ingalls,2019-12-16,Long-lead,TRUE,Projected,Low,TRUE,Dec 2019 in DDG 135 long-lead window (before fabrication start)
21030588,N0002418C2307,D,DDG 137,HII-Ingalls,2019-12-16,Long-lead,FALSE,Projected,Low,FALSE,Dec 2019 too early for DDG 137 (> 48 mo before fab start) - excluded
21030588,N0002418C2307,D,DDG 139,HII-Ingalls,2019-12-16,Long-lead,FALSE,Projected,Low,FALSE,Dec 2019 too early for DDG 139 (> 48 mo before fab start) - excluded
21030589,N0002418C2307,D,DDG 128,HII-Ingalls,2018-11-21,Long-lead,TRUE,Actual,Medium,TRUE,Nov 2018 in DDG 128 long-lead window (before fabrication start)
21030589,N0002418C2307,D,DDG 129,HII-Ingalls,2018-11-21,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 129 long-lead window (before fabrication start)
21030589,N0002418C2307,D,DDG 131,HII-Ingalls,2018-11-21,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 131 long-lead window (before fabrication start)
21030589,N0002418C2307,D,DDG 133,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 133 (> 48 mo before fab start) - excluded
21030589,N0002418C2307,D,DDG 135,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 135 (> 48 mo before fab start) - excluded
21030589,N0002418C2307,D,DDG 137,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 137 (> 48 mo before fab start) - excluded
21030589,N0002418C2307,D,DDG 139,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 139 (> 48 mo before fab start) - excluded
21030590,N0002418C2307,D,DDG 128,HII-Ingalls,2018-11-21,Long-lead,TRUE,Actual,Medium,TRUE,Nov 2018 in DDG 128 long-lead window (before fabrication start)
21030590,N0002418C2307,D,DDG 129,HII-Ingalls,2018-11-21,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 129 long-lead window (before fabrication start)
21030590,N0002418C2307,D,DDG 131,HII-Ingalls,2018-11-21,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 131 long-lead window (before fabrication start)
21030590,N0002418C2307,D,DDG 133,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 133 (> 48 mo before fab start) - excluded
21030590,N0002418C2307,D,DDG 135,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 135 (> 48 mo before fab start) - excluded
21030590,N0002418C2307,D,DDG 137,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 137 (> 48 mo before fab start) - excluded
21030590,N0002418C2307,D,DDG 139,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 139 (> 48 mo before fab start) - excluded
21030591,N0002418C2307,D,DDG 128,HII-Ingalls,2018-11-21,Long-lead,TRUE,Actual,Medium,TRUE,Nov 2018 in DDG 128 long-lead window (before fabrication start)
21030591,N0002418C2307,D,DDG 129,HII-Ingalls,2018-11-21,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 129 long-lead window (before fabrication start)
21030591,N0002418C2307,D,DDG 131,HII-Ingalls,2018-11-21,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 131 long-lead window (before fabrication start)
21030591,N0002418C2307,D,DDG 133,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 133 (> 48 mo before fab start) - excluded
21030591,N0002418C2307,D,DDG 135,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 135 (> 48 mo before fab start) - excluded
21030591,N0002418C2307,D,DDG 137,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 137 (> 48 mo before fab start) - excluded
21030591,N0002418C2307,D,DDG 139,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 139 (> 48 mo before fab start) - excluded
21030592,N0002418C2307,D,DDG 128,HII-Ingalls,2018-11-21,Long-lead,TRUE,Actual,Medium,TRUE,Nov 2018 in DDG 128 long-lead window (before fabrication start)
21030592,N0002418C2307,D,DDG 129,HII-Ingalls,2018-11-21,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 129 long-lead window (before fabrication start)
21030592,N0002418C2307,D,DDG 131,HII-Ingalls,2018-11-21,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 131 long-lead window (before fabrication start)
21030592,N0002418C2307,D,DDG 133,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 133 (> 48 mo before fab start) - excluded
21030592,N0002418C2307,D,DDG 135,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 135 (> 48 mo before fab start) - excluded
21030592,N0002418C2307,D,DDG 137,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 137 (> 48 mo before fab start) - excluded
21030592,N0002418C2307,D,DDG 139,HII-Ingalls,2018-11-21,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 139 (> 48 mo before fab start) - excluded
21030593,N0002418C2307,D,DDG 128,HII-Ingalls,2018-12-21,Long-lead,TRUE,Actual,Low,TRUE,Dec 2018 in DDG 128 long-lead window (before fabrication start)
21030593,N0002418C2307,D,DDG 129,HII-Ingalls,2018-12-21,Long-lead,TRUE,Projected,Low,TRUE,Dec 2018 in DDG 129 long-lead window (before fabrication start)
21030593,N0002418C2307,D,DDG 131,HII-Ingalls,2018-12-21,Long-lead,TRUE,Projected,Low,TRUE,Dec 2018 in DDG 131 long-lead window (before fabrication start)
21030593,N0002418C2307,D,DDG 133,HII-Ingalls,2018-12-21,Long-lead,TRUE,Projected,Low,TRUE,Dec 2018 in DDG 133 long-lead window (before fabrication start)
21030593,N0002418C2307,D,DDG 135,HII-Ingalls,2018-12-21,Long-lead,FALSE,Projected,Low,FALSE,Dec 2018 too early for DDG 135 (> 48 mo before fab start) - excluded
21030593,N0002418C2307,D,DDG 137,HII-Ingalls,2018-12-21,Long-lead,FALSE,Projected,Low,FALSE,Dec 2018 too early for DDG 137 (> 48 mo before fab start) - excluded
21030593,N0002418C2307,D,DDG 139,HII-Ingalls,2018-12-21,Long-lead,FALSE,Projected,Low,FALSE,Dec 2018 too early for DDG 139 (> 48 mo before fab start) - excluded
21030594,N0002418C2307,C,DDG 128,HII-Ingalls,2020-05-01,Long-lead,TRUE,Actual,Low,TRUE,May 2020 in DDG 128 long-lead window (before fabrication start)
21030594,N0002418C2307,C,DDG 129,HII-Ingalls,2020-05-01,Long-lead,TRUE,Projected,Low,TRUE,May 2020 in DDG 129 long-lead window (before fabrication start)
21030594,N0002418C2307,C,DDG 131,HII-Ingalls,2020-05-01,Long-lead,TRUE,Projected,Low,TRUE,May 2020 in DDG 131 long-lead window (before fabrication start)
21030594,N0002418C2307,C,DDG 133,HII-Ingalls,2020-05-01,Long-lead,TRUE,Projected,Low,TRUE,May 2020 in DDG 133 long-lead window (before fabrication start)
21030594,N0002418C2307,C,DDG 135,HII-Ingalls,2020-05-01,Long-lead,TRUE,Projected,Low,TRUE,May 2020 in DDG 135 long-lead window (before fabrication start)
21030594,N0002418C2307,C,DDG 137,HII-Ingalls,2020-05-01,Long-lead,FALSE,Projected,Low,FALSE,May 2020 too early for DDG 137 (> 48 mo before fab start) - excluded
21030594,N0002418C2307,C,DDG 139,HII-Ingalls,2020-05-01,Long-lead,FALSE,Projected,Low,FALSE,May 2020 too early for DDG 139 (> 48 mo before fab start) - excluded
21030595,N0002418C2307,D,DDG 128,HII-Ingalls,2022-11-22,Construction,TRUE,Actual,Low,TRUE,Nov 2022 within DDG 128 construction window
21030595,N0002418C2307,D,DDG 129,HII-Ingalls,2022-11-22,Construction,TRUE,Projected,Low,TRUE,Nov 2022 within DDG 129 construction window
21030595,N0002418C2307,D,DDG 131,HII-Ingalls,2022-11-22,Construction,TRUE,Projected,Low,TRUE,Nov 2022 within DDG 131 construction window
21030595,N0002418C2307,D,DDG 133,HII-Ingalls,2022-11-22,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 133 long-lead window (before fabrication start)
21030595,N0002418C2307,D,DDG 135,HII-Ingalls,2022-11-22,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 135 long-lead window (before fabrication start)
21030595,N0002418C2307,D,DDG 137,HII-Ingalls,2022-11-22,Long-lead,TRUE,Projected,Low,TRUE,Nov 2022 in DDG 137 long-lead window (before fabrication start)
21030595,N0002418C2307,D,DDG 139,HII-Ingalls,2022-11-22,Long-lead,FALSE,Projected,Low,FALSE,Nov 2022 too early for DDG 139 (> 48 mo before fab start) - excluded
21030596,N0002418C2307,C,DDG 128,HII-Ingalls,2023-11-20,Outfit / test,TRUE,Actual,Low,TRUE,Nov 2023 within DDG 128 outfit / test window (post-launch)
21030596,N0002418C2307,C,DDG 129,HII-Ingalls,2023-11-20,Construction,TRUE,Projected,Low,TRUE,Nov 2023 within DDG 129 construction window
21030596,N0002418C2307,C,DDG 131,HII-Ingalls,2023-11-20,Construction,TRUE,Projected,Low,TRUE,Nov 2023 within DDG 131 construction window
21030596,N0002418C2307,C,DDG 133,HII-Ingalls,2023-11-20,Construction,TRUE,Projected,Low,TRUE,Nov 2023 within DDG 133 construction window
21030596,N0002418C2307,C,DDG 135,HII-Ingalls,2023-11-20,Construction,TRUE,Projected,Low,TRUE,Nov 2023 within DDG 135 construction window
21030596,N0002418C2307,C,DDG 137,HII-Ingalls,2023-11-20,Long-lead,TRUE,Projected,Low,TRUE,Nov 2023 in DDG 137 long-lead window (before fabrication start)
21030596,N0002418C2307,C,DDG 139,HII-Ingalls,2023-11-20,Long-lead,TRUE,Projected,Low,TRUE,Nov 2023 in DDG 139 long-lead window (before fabrication start)
21030597,N0002418C2307,C,DDG 128,HII-Ingalls,2024-03-06,Outfit / test,TRUE,Actual,Low,TRUE,Mar 2024 within DDG 128 outfit / test window (post-launch)
21030597,N0002418C2307,C,DDG 129,HII-Ingalls,2024-03-06,Construction,TRUE,Projected,Low,TRUE,Mar 2024 within DDG 129 construction window
21030597,N0002418C2307,C,DDG 131,HII-Ingalls,2024-03-06,Construction,TRUE,Projected,Low,TRUE,Mar 2024 within DDG 131 construction window
21030597,N0002418C2307,C,DDG 133,HII-Ingalls,2024-03-06,Construction,TRUE,Projected,Low,TRUE,Mar 2024 within DDG 133 construction window
21030597,N0002418C2307,C,DDG 135,HII-Ingalls,2024-03-06,Construction,TRUE,Projected,Low,TRUE,Mar 2024 within DDG 135 construction window
21030597,N0002418C2307,C,DDG 137,HII-Ingalls,2024-03-06,Long-lead,TRUE,Projected,Low,TRUE,Mar 2024 in DDG 137 long-lead window (before fabrication start)
21030597,N0002418C2307,C,DDG 139,HII-Ingalls,2024-03-06,Long-lead,TRUE,Projected,Low,TRUE,Mar 2024 in DDG 139 long-lead window (before fabrication start)
21030598,N0002418C2307,C,DDG 128,HII-Ingalls,2022-09-22,Construction,TRUE,Actual,Low,TRUE,Sep 2022 within DDG 128 construction window
21030598,N0002418C2307,C,DDG 129,HII-Ingalls,2022-09-22,Construction,TRUE,Projected,Low,TRUE,Sep 2022 within DDG 129 construction window
21030598,N0002418C2307,C,DDG 131,HII-Ingalls,2022-09-22,Construction,TRUE,Projected,Low,TRUE,Sep 2022 within DDG 131 construction window
21030598,N0002418C2307,C,DDG 133,HII-Ingalls,2022-09-22,Long-lead,TRUE,Projected,Low,TRUE,Sep 2022 in DDG 133 long-lead window (before fabrication start)
21030598,N0002418C2307,C,DDG 135,HII-Ingalls,2022-09-22,Long-lead,TRUE,Projected,Low,TRUE,Sep 2022 in DDG 135 long-lead window (before fabrication start)
21030598,N0002418C2307,C,DDG 137,HII-Ingalls,2022-09-22,Long-lead,TRUE,Projected,Low,TRUE,Sep 2022 in DDG 137 long-lead window (before fabrication start)
21030598,N0002418C2307,C,DDG 139,HII-Ingalls,2022-09-22,Long-lead,FALSE,Projected,Low,FALSE,Sep 2022 too early for DDG 139 (> 48 mo before fab start) - excluded
21030599,N0002418C2307,D,DDG 128,HII-Ingalls,2018-12-19,Long-lead,TRUE,Actual,Low,TRUE,Dec 2018 in DDG 128 long-lead window (before fabrication start)
21030599,N0002418C2307,D,DDG 129,HII-Ingalls,2018-12-19,Long-lead,TRUE,Projected,Low,TRUE,Dec 2018 in DDG 129 long-lead window (before fabrication start)
21030599,N0002418C2307,D,DDG 131,HII-Ingalls,2018-12-19,Long-lead,TRUE,Projected,Low,TRUE,Dec 2018 in DDG 131 long-lead window (before fabrication start)
21030599,N0002418C2307,D,DDG 133,HII-Ingalls,2018-12-19,Long-lead,TRUE,Projected,Low,TRUE,Dec 2018 in DDG 133 long-lead window (before fabrication start)
21030599,N0002418C2307,D,DDG 135,HII-Ingalls,2018-12-19,Long-lead,FALSE,Projected,Low,FALSE,Dec 2018 too early for DDG 135 (> 48 mo before fab start) - excluded
21030599,N0002418C2307,D,DDG 137,HII-Ingalls,2018-12-19,Long-lead,FALSE,Projected,Low,FALSE,Dec 2018 too early for DDG 137 (> 48 mo before fab start) - excluded
21030599,N0002418C2307,D,DDG 139,HII-Ingalls,2018-12-19,Long-lead,FALSE,Projected,Low,FALSE,Dec 2018 too early for DDG 139 (> 48 mo before fab start) - excluded
21030600,N0002418C2307,D,DDG 128,HII-Ingalls,2018-11-19,Long-lead,TRUE,Actual,Medium,TRUE,Nov 2018 in DDG 128 long-lead window (before fabrication start)
21030600,N0002418C2307,D,DDG 129,HII-Ingalls,2018-11-19,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 129 long-lead window (before fabrication start)
21030600,N0002418C2307,D,DDG 131,HII-Ingalls,2018-11-19,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 131 long-lead window (before fabrication start)
21030600,N0002418C2307,D,DDG 133,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 133 (> 48 mo before fab start) - excluded
21030600,N0002418C2307,D,DDG 135,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 135 (> 48 mo before fab start) - excluded
21030600,N0002418C2307,D,DDG 137,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 137 (> 48 mo before fab start) - excluded
21030600,N0002418C2307,D,DDG 139,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 139 (> 48 mo before fab start) - excluded
21030601,N0002418C2307,D,DDG 128,HII-Ingalls,2018-11-19,Long-lead,TRUE,Actual,Medium,TRUE,Nov 2018 in DDG 128 long-lead window (before fabrication start)
21030601,N0002418C2307,D,DDG 129,HII-Ingalls,2018-11-19,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 129 long-lead window (before fabrication start)
21030601,N0002418C2307,D,DDG 131,HII-Ingalls,2018-11-19,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 131 long-lead window (before fabrication start)
21030601,N0002418C2307,D,DDG 133,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 133 (> 48 mo before fab start) - excluded
21030601,N0002418C2307,D,DDG 135,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 135 (> 48 mo before fab start) - excluded
21030601,N0002418C2307,D,DDG 137,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 137 (> 48 mo before fab start) - excluded
21030601,N0002418C2307,D,DDG 139,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 139 (> 48 mo before fab start) - excluded
21030602,N0002418C2307,D,DDG 128,HII-Ingalls,2018-11-19,Long-lead,TRUE,Actual,Medium,TRUE,Nov 2018 in DDG 128 long-lead window (before fabrication start)
21030602,N0002418C2307,D,DDG 129,HII-Ingalls,2018-11-19,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 129 long-lead window (before fabrication start)
21030602,N0002418C2307,D,DDG 131,HII-Ingalls,2018-11-19,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 131 long-lead window (before fabrication start)
21030602,N0002418C2307,D,DDG 133,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 133 (> 48 mo before fab start) - excluded
21030602,N0002418C2307,D,DDG 135,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 135 (> 48 mo before fab start) - excluded
21030602,N0002418C2307,D,DDG 137,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 137 (> 48 mo before fab start) - excluded
21030602,N0002418C2307,D,DDG 139,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 139 (> 48 mo before fab start) - excluded
21030603,N0002418C2307,D,DDG 128,HII-Ingalls,2018-11-19,Long-lead,TRUE,Actual,Medium,TRUE,Nov 2018 in DDG 128 long-lead window (before fabrication start)
21030603,N0002418C2307,D,DDG 129,HII-Ingalls,2018-11-19,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 129 long-lead window (before fabrication start)
21030603,N0002418C2307,D,DDG 131,HII-Ingalls,2018-11-19,Long-lead,TRUE,Projected,Medium,TRUE,Nov 2018 in DDG 131 long-lead window (before fabrication start)
21030603,N0002418C2307,D,DDG 133,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 133 (> 48 mo before fab start) - excluded
21030603,N0002418C2307,D,DDG 135,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 135 (> 48 mo before fab start) - excluded
21030603,N0002418C2307,D,DDG 137,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 137 (> 48 mo before fab start) - excluded
21030603,N0002418C2307,D,DDG 139,HII-Ingalls,2018-11-19,Long-lead,FALSE,Projected,Medium,FALSE,Nov 2018 too early for DDG 139 (> 48 mo before fab start) - excluded
21030604,N0002418C2307,D,DDG 128,HII-Ingalls,2025-01-27,Outfit / test,TRUE,Actual,Low,TRUE,Jan 2025 within DDG 128 outfit / test window (post-launch)
21030604,N0002418C2307,D,DDG 129,HII-Ingalls,2025-01-27,Construction,TRUE,Projected,Low,TRUE,Jan 2025 within DDG 129 construction window
21030604,N0002418C2307,D,DDG 131,HII-Ingalls,2025-01-27,Construction,TRUE,Projected,Low,TRUE,Jan 2025 within DDG 131 construction window
21030604,N0002418C2307,D,DDG 133,HII-Ingalls,2025-01-27,Construction,TRUE,Projected,Low,TRUE,Jan 2025 within DDG 133 construction window
21030604,N0002418C2307,D,DDG 135,HII-Ingalls,2025-01-27,Construction,TRUE,Projected,Low,TRUE,Jan 2025 within DDG 135 construction window
21030604,N0002418C2307,D,DDG 137,HII-Ingalls,2025-01-27,Long-lead,TRUE,Projected,Low,TRUE,Jan 2025 in DDG 137 long-lead window (before fabrication start)
21030604,N0002418C2307,D,DDG 139,HII-Ingalls,2025-01-27,Long-lead,TRUE,Projected,Low,TRUE,Jan 2025 in DDG 139 long-lead window (before fabrication start)
21030605,N0002418C2307,C,DDG 128,HII-Ingalls,2020-06-05,Long-lead,TRUE,Actual,Low,TRUE,Jun 2020 in DDG 128 long-lead window (before fabrication start)
21030605,N0002418C2307,C,DDG 129,HII-Ingalls,2020-06-05,Long-lead,TRUE,Projected,Low,TRUE,Jun 2020 in DDG 129 long-lead window (before fabrication start)
21030605,N0002418C2307,C,DDG 131,HII-Ingalls,2020-06-05,Long-lead,TRUE,Projected,Low,TRUE,Jun 2020 in DDG 131 long-lead window (before fabrication start)
21030605,N0002418C2307,C,DDG 133,HII-Ingalls,2020-06-05,Long-lead,TRUE,Projected,Low,TRUE,Jun 2020 in DDG 133 long-lead window (before fabrication start)
21030605,N0002418C2307,C,DDG 135,HII-Ingalls,2020-06-05,Long-lead,TRUE,Projected,Low,TRUE,Jun 2020 in DDG 135 long-lead window (before fabrication start)
21030605,N0002418C2307,C,DDG 137,HII-Ingalls,2020-06-05,Long-lead,FALSE,Projected,Low,FALSE,Jun 2020 too early for DDG 137 (> 48 mo before fab start) - excluded
21030605,N0002418C2307,C,DDG 139,HII-Ingalls,2020-06-05,Long-lead,FALSE,Projected,Low,FALSE,Jun 2020 too early for DDG 139 (> 48 mo before fab start) - excluded
21030606,N0002418C2307,C,DDG 128,HII-Ingalls,2020-12-18,Long-lead,TRUE,Actual,Low,TRUE,Dec 2020 in DDG 128 long-lead window (before fabrication start)
21030606,N0002418C2307,C,DDG 129,HII-Ingalls,2020-12-18,Long-lead,TRUE,Projected,Low,TRUE,Dec 2020 in DDG 129 long-lead window (before fabrication start)
21030606,N0002418C2307,C,DDG 131,HII-Ingalls,2020-12-18,Long-lead,TRUE,Projected,Low,TRUE,Dec 2020 in DDG 131 long-lead window (before fabrication start)
21030606,N0002418C2307,C,DDG 133,HII-Ingalls,2020-12-18,Long-lead,TRUE,Projected,Low,TRUE,Dec 2020 in DDG 133 long-lead window (before fabrication start)
